"lat","lon","camp","state","name","type","phone","devel","sites","nforg","elev","upd","hookups","toilets","water","date","url","camp_id","url_confirmed","directions","reservations","comments","town","dump","showers","rv_length","pets","ra_number","season","fee","air_mi_from_town","dir_from_town"
"45.761500","-122.340900","Cold Creek- State Forest","WA","COLC","SF","360.577.2025",,"6",,"1048","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14132","1","Start 5 miles N of Vancouver at Interstate 5 exit 9. Go E on NE 179th St for 5.5 mi. Turn right on State Route503. Go 1.5 mi. Turn left on NE 159th St. Go 3.0 mi. Turn right on NE 182 Ave at Hockinson. Go 1.0 mi. Turn left on NE 139th St.at 2.5 mi.- take the left ?Y? onto Rawson Rd. At 2.0 mi.- the pavement ends and the road turns into the L-1400 Rd. Go 4.0 mi.Turn left on L-1000 Rd. Go 3.2 mi. Turn left on L-1300 Rd. Go 0.8 mi. to site. Campground","NR"," see agency web site for open/closed status","Yacolt","ND","NS","0","PA","0",,,"7.9","SE"
"47.656340","-124.197610","Coppermine Bottom- State Forest","WA","COPP","SF","360.374.2800",,"11",,"223","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14133","1","Start on US 101 at milepost 147. Go N on Hoh-Clearwater Mainline (paved) for 12.6 mi. Turn right on C-1010 Rd (gravel- one lane) and go 1.5 mi. Site is on left.","NR"," see agency web site for open/closed status","Forks","ND","NS","0","PA","0",,,"22.1","SE"
"47.778560","-124.292880","Cottonwood- State Forest","WA","COTT","SF","360.374.2800",,"10",,"128","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14134","1","Start on US Hwy 101 between mileposts 177-178. Go W on Oil City Rd (paved) for 2.3 mi. Turn left on H-4060 (gravel). Go 0.9 mi. to site.","NR"," see agency web site for open/closed status","Forks","ND","NS","0","PA","0",,,"12.6","S"
"48.616800","-117.904200","Douglas Falls Grange Park- State Forest","WA","DOUF","SF","509.684.7474",,"8",,"1795","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14135","1","Start in Colville at the junction of State Route 20 and US Hwy 395. Go E on State Route 20for 1.1 mi. to Aladdin Rd. Go N on Aladdin for 2.0 mi. to Douglas Falls Rd. Go left on Douglas Falls Rd for 3.0 mi. and turn left to site.","NR"," see agency web site for open/closed status","Colville","ND","NS","0","PA","0",,,"5","N"
"45.673290","-122.156150","Dougan Falls- State Forest","WA","DOUF","SF","360.577.2025",,"7",,"721","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14136","1",,"NR","tents only see agency web site for open/closed status","Washougal","ND","NS","0","PA","0",,,"11.4","NE"
"0.000000","0.000000","Dragoon Creek- State Forest","WA","DRAG","SF","509.684.7474",,"22",,,"p","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14137","1","Start in Spokane (N side) at the junction of US Hwy 2 and US Hwy 395. Go N on US Hwy 395 for 10.2 mi.Turn left on Dragoon Creek Rd. Go 0.4 mi. to camp entrance.","NR","closed to camping see agency web site for open/closed status",,"ND","NS","0","PA","0",,,,
"48.545110","-117.572500","Flodelle Creek- State Forest","WA","FLOD","SF","509.684.7474",,"8",,"3079","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14138","1","Colville at the junction of State Route 20 and US Hwy 395. Go E on State Route 20- 19.4 mi. Turn righton a two-lane gravel road. Go 0.3 mi. Stay left and go 0.1 mi. to site.","NR"," see agency web site for open/closed status","Colville","ND","NS","0","PA","0",,,"15","E"
"47.810450","-124.249880","Hoh Oxbow- State Forest","WA","HOHO","SF","360.374.2800",,"8",,"237","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14139","1","Start on US Hwy 101 between mileposts 176 and 177. Site is E of highway between road and river.","NR"," see agency web site for open/closed status","Forks","ND","NS","0","PA","0",,,"11.5","SE"
"47.431750","-122.993400","Howell Lake- State Forest","WA","HOWE","SF","360.825.1631",,"5",,"487","p","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14140","1","Start in Belfair. Take State Route 300 for 3.5 mi. Turn right on Belfair-Tahuya Rd. Go 5.5 mi. Site is on left.Seasonal Closure: Sept 15 - April 15.","NR","closed to camping see agency web site for open/closed status","Tahuya","ND","NS","0","PA","0",,,,
"47.289590","-120.955700","Indian Camp- State Forest","WA","INDI","SF","509.925.8510",,"6",,"2574","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14141","1","Start at Interstate 90 exit 85 (Cle Elum). Go E on State Route 970 for 6.9 mi. Turn left on Teanaway Rd. Go7.3 mi. Turn left on West Fork Teanaway Rd for 0.6 mi. Turn right on Middle Fork Teanaway Rd. (paved- two lane / gravel-one lane). Go 3.9 mi. Site is on left.","NR"," see agency web site for open/closed status","Cle Elum","ND","NS","0","PA","0",,,"6.6","N"
"46.081570","-121.380560","Island Camp- State Forest","WA","ISLA","SF","509.925.8510",,"6",,"3387","p","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14142","1","From Bird Creek entrance road- continue on K-4000 Rd for 1.4 mi. Turn left on K-4200 Rd. Go 1.1 mi. Turnleft and go 0.2 mi. to camp.","NR","closed budget cuts see agency web site for open/closed status","Glenwood","ND","NS","0","PA","0",,,,
"0.000000","0.000000","Kammenga Canyon- State Forest","WA","KAMM","SF","360.856.3500",,"5",,,"p","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14143","1","From Elfendahl Pass Staging Area- continue N on Elfendahl Pass Rd for 0.6 mi. Turn left and go0.1 mi. Site is on left.","NR","closed to camping see agency web site for open/closed status",,"ND","NS","0","PA","0",,,,
"46.094600","-122.320230","Lake Merrill- State Forest","WA","LAKE","SF","360.577.2025",,"11",,"1598","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14144","1","From Woodland go E on SR 503 for 23.0 mi. Turn left on Forest Service Rd 81 and go 4.7 mi. Turn left foraccess road to camp.","NR","Discovery Pass required.  see agency web site for open/closed status","Ariel","ND","NS","0","PA","0",,,"15.3","NE"
"48.360240","-119.695870","Leader Lake- State Forest","WA","LEAD","SF",,,"16",,"2274","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14145","1","Start from junction with US Hwy 97 at Okanogan. Go W on State Route 20 for 8.4 mi. Turn right on LeaderLake Rd (paved- one lane) and go 0.4 mi. to site.","NR"," see agency web site for open/closed status","Okanogan","ND","NS","0","PA","0",,,"5.2","W"
"47.503870","-123.176870","Lilliwaup- State Forest","WA","LILL","SF","360.856.3500",,"6",,"914","p","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14146","1","Start along Hood Canal (approximately 2 mi. S of Eldon) on US Hwy 101. Take Jorsted Creek Rd (ForestService Rd 24) for 5.5 mi. Turn left onto gravel- one lane road and go 6.6 mi. Site is on right.","NR","closed to camping see agency web site for open/closed status","Hoodsport","ND","NS","0","PA","0",,,,
"48.152000","-123.836600","Lyre River- State Forest","WA","LYRE","SF","360.374.2800",,"11",,"112","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14147","1","Start on State Route 112 between mileposts 46-47. Go N on paved road 0.4 mi. Turn left to site.","NR"," see agency web site for open/closed status","Port Angeles","ND","NS","0","PA","0",,,"18.9","W"
"47.499400","-123.127640","Melbourne- State Forest","WA","MELB","SF","360.856.3500",,"6",,"789","p","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14148","1","Start along Hood Canal (approximately 2 mi. S of Eldon) on US Hwy 101. Take Jorsted Creek Rd (ForestService Rd 24) for 5.5 mi. Turn left onto gravel- one lane road and go 1.8 mi. Keep left for 0.7 mi. to site.","NR","closed to camping see agency web site for open/closed status","Hoodsport","ND","NS","0","PA","0",,,,
"47.817770","-124.171600","Minnie Peterson- State Forest","WA","MINN","SF","360.374.2800",,"9",,"266","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14149","1","From Willoughby Creek continue on Hoh Rain Forest Rd for 1.0 mi. Site is on left.","NR"," see agency web site for open/closed status","Forks","ND","NS","0","PA","0",,,"13.5","SE"
"48.867340","-119.770030","North Fork Nine Mile- State Forest","WA","NORF","SF","509.684.7474",,"11",,"3546","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14150","1","From upper site- Toats Coulee- take OM-T-1000 Rd for 2.5 mi. to site.","NR"," see agency web site for open/closed status","Loomis","ND","NS","0","PA","0",,,"7","NW"
"46.889410","-123.203000","North Creek- State Forest","WA","NORC","SF","360.577.2025",,"5",,"281","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14151","1","Start on State Route 12 approximately 2.7 mi. NW of Oakville. Go E on D-Line Rd for 3.9 mi. Site is on rightMountain bikes on road only.","NR"," see agency web site for open/closed status","Oakville","ND","NS","0","PA","0",,,"3.7","N"
"48.915790","-119.633900","Palmer Lake- State Forest","WA","PALM","SF","509.684.7474",,"6",,"1182","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14152","1","Start at Loomis grocery. Go N (keep right) for 8.5 mi. to site.","NR"," see agency web site for open/closed status","Loomis","ND","NS","0","PA","0",,,"6.6","N"
"46.977790","-123.255620","Porter Creek- State Forest","WA","PORT","SF","360.577.2025",,"16",,"303","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14153","1","Start at junction of State Route 12 and Porter Creek Rd. Go NE on Porter Creek Rd for 3.4 mi. At 4-wayintersection- go straight on B-line Rd for 0.6 mi. Site is on left. Corrals and high lines avail","NR"," see agency web site for open/closed status","Elma","ND","NS","0","PA","0",,,"7.4","E"
"48.494340","-117.870600","Rocky Lake- State Forest","WA","ROC1","SF","509.684.7474",,"7",,"2257","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14154","1","Start in Colville at the junction of State Route 20 and US Hwy 395. Go E on State Route 20 for 5.9 mi. Turnright on Artman-Gibson Rd. Go 3.2 mi. and turn right onto a one-lane gravel road for 0.5 mi. Stay left and go 2.0 mi. to site.","NR"," see agency web site for open/closed status","Colville","ND","NS","0","PA","0",,,"3.8","S"
"45.765280","-122.323920","Rock Creek- State Forest","WA","ROC2","SF","360.577.2025",,"19",,"1040","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14155","1","Continue on L-1000 Rd from entrance of Cold Creek Camp for 0.5 mi. Turn left on L-1200 Rd and go 0.2 mi.Site entrance is on right. Campground is Equestrian oriented.","NR"," see agency web site for open/closed status","Yacolt","ND","NS","0","PA","0",,,"8","SE"
"48.405840","-119.758960","Rock Creek- State Forest","WA","ROC3","SF",,,"6",,"2440","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14156","1","Start in Okanogan at the junction with US Hwy 97 and State Route 20. Go W on State Route 20 for 9.8 mi.Turn right on Loup Loup Canyon Rd (dirt- two lane) and go 3.9 mi. Site is on left.","NR"," see agency web site for open/closed status","Okanogan","ND","NS","0","PA","0",,,"8.6","W"
"48.452690","-119.787450","Rock Lakes- State Forest","WA","ROC4","SF",,,"8",,"3823","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14157","1","Continue past the Rock Creek site for 0.9 mi. Turn left on Rock Lakes Rd. Go 5.8 mi. Turn left and go 0.3 mi. to site.","NR"," see agency web site for open/closed status","Okanogan","ND","NS","0","PA","0",,,"11.3","NW"
"48.960160","-117.835580","Sheep Creek- State Forest","WA","SHEE","SF","509.684.7474",,"11",,"1936","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14158","1","Start in Northport. Go N on State Route 25 for 0.7 mi. (cross the Columbia River). Turn left on Sheep CreekRd (gravel). Go 4.3 mi. and turn right to site.","NR"," see agency web site for open/closed status","Kettle Falls","ND","NS","0","PA","0",,,"26.1","N"
"46.895190","-123.156780","Sherman Valley- State Forest","WA","SHER","SF","360.577.2025",,"7",,"378","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14159","1","From North Creek site go E on D-Line Rd for 2.5 mi. Site is on right. Alternate route: Go W on D-Line Rdfor 5.7 mi. from Mima/Bordeaux Rd intersection- or go 3.7 mi. on C-4000 Rd from Fall Creek. Mountain bikes on road only.","NR"," see agency web site for open/closed status","Oakville","ND","NS","0","PA","0",,,"5.2","NE"
"48.292470","-117.226740","Skookum Creek- State Forest","WA","SKOO","SF",,,"10",,"2054","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14160","1","Start on State Route 20 at Usk. Go E across river for 0.9 mi. Turn right on Le Clerc Rd. Go 2.2 mi. Turnleft on a one-lane gravel road. Go 0.1 mi. Turn left and go 0.3 mi. to site.","NR"," see agency web site for open/closed status","Newport","ND","NS","0","PA","0",,,"11.5","NW"
"46.530080","-121.152590","Snow Cabin- State Forest","WA","SNOW","SF","509.925.8510",,"8",,"4535","p","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14161","1","From Ahtanum Camp take North Fork Ahtanum Rd (A-3000) for 4.5 mi. Keep left for 1.1 mi. to Grey RockTrailhead. Continue 1.5 mi. to site on left.","NR","closed budget cuts see agency web site for open/closed status","Yakima","ND","NS","0","PA","0",,,,
"47.835720","-117.765370","Spokane Lake Campground- State Forest","WA","SPOK","SF","509.684.7474",,"9",,"1706","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14162","1","Start on US Hwy 2 at Reardon. Go N on State Route 231 for 14.2 mi. Turn right on US Hwy 291(Long Lake Dam Rd). Go 4.7 mi. Site is on right. Indian Paintings are located across Long Lake Dam Rd just past Long Lake Campground.","NR"," see agency web site for open/closed status","Tumtum","ND","NS","0","PA","0",,,"5.4","SW"
"48.389950","-119.808700","Sportsmans Camp- State Forest","WA","SPOR","SF",,,"6",,"3242","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14163","1","Start in Okanogan at the junction with US Hwy 97 and State Route 20. Go W on State Route 20 for14.9 mi. Turn right onto Sweat Creek Rd. Go 1.0 mi. Site is on the right side of road.","NR"," see agency web site for open/closed status","Okanogan","ND","NS","0","PA","0",,,"10.5","W"
"48.493890","-117.708080","Starvation Lake- State Forest","WA","STAR","SF","509.684.7474",,"6",,"2424","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14164","1","Start in Colville at the junction of State Route 20 and US Hwy 395. Go E on State Route 20 for 10.5 miTurn right on gravel road and go 0.3 mi. to the intersection. Turn left and go 0.5 mi. to the site on the right.","NR"," see agency web site for open/closed status","Colville","ND","NS","0","PA","0",,,"9.5","E"
"48.846470","-119.726170","Toats Coulee- State Forest","WA","TOAT","SF","509.684.7474",,"9",,"2558","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14165","1","Start at Loomis grocery. Go N for 2.1 mi. Turn left on Toats Coulee Rd. Go 5.5 mi. to lower site. Continue0.1 mi. to upper site (junction of roads OM-T-2000 and OM-T-1000).","NR"," see agency web site for open/closed status","Loomis","ND","NS","0","PA","0",,,"4.6","NW"
"46.496970","-121.121130","Tree Phones- State Forest","WA","TREE","SF","509.925.8510",,"14",,"4843","cc","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14166","1","From Ahtanum Camp continue to A-2000 Rd (gravel- one lane) for 5.8 mi. Turn left and go 0.1 mi. to site.","NR"," see agency web site for open/closed status","Yakima","ND","NS","0","PA","0",,,"30.1","W"
"47.482810","-122.949290","Twin Lakes- State Forest","WA","TWIN","SF","360.825.1631",,"6",,"422","p","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14167","1","From Camp Spillman continue W on Twin Lakes/Goat Ranch Rd for 1.1 mi. Turn right 0.5 mi. to camp.Seasonal Closure: Sept 15 - April 15","NR","closed to camping see agency web site for open/closed status","Tahuya","ND","NS","0","PA","0",,,,
"47.679110","-124.117480","Upper Clearwater- State Forest","WA","UPPE","SF",,,"6",,"365","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14168","1","Start on US Hwy 101 at milepost 147. Go N on Hoh-Clearwater Mainline (paved) for 12.9 mi. Turnright on C-3000 Rd. (gravel- one lane) and follow to 3.2 mi. Site entrance is on right","NR"," see agency web site for open/closed status","Forks","ND","NS","0","PA","0",,,"22.5","SE"
"48.750700","-117.964240","Williams Lake- State Forest","WA","WILL","SF","509.684.7474",,"8",,"1957","p","NH","VT","DW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14169","1","Start in Colville. Go W on US Hwy 395 for 2.0 mi. to Williams Lake Rd. Go N on Williams Lake Rd for 13.7mi. Turn left and immediately right to site.","NR","closed to camping see agency web site for open/closed status","Evans","ND","NS","0","PA","0",,,,
"48.349290","-121.501020","William C. Dearinger- State Forest","WA","WILL","SF","360.856.3500",,"12",,"498","cc","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14170","1","From I-5 take exit 208 onto State Route 530. Go E on SR530 to Darrington. From Darringtoncontinue N on SR530 for 0.5 mi. Turn right onto Sauk Prairie Rd. Continue 5.5 mi. to it?s end at tee intersection. Turn leftat tee. Continue 4.5 mi. on main road (changes from paved to gravel). Follow campground direction signs to William CDearinger campground.","NR"," see agency web site for open/closed status","Darrington","ND","NS","0","PA","0",,,"8","NE"
"0.000000","0.000000","Woodland Camp- State Forest","WA","WOOD","SF",,,"10",,,"p","NH","VT","NW","0","www.dnr.wa.gov/RecreationEducation/Topics/OpenClosureNotices/Pages/amr_statewide_rec.aspx","14171","1","  ","NR"," see agency web site for open/closed status",,"ND","NS","0","PA","0",,,,
"48.603000","-104.113000","Brush Lake State Park","MT","BRUS","SP","406.228.3700",,"12",,"1955",,"E","VT","DW","120122","stateparks.mt.gov/parks/","14172","1","31 miles southeast of Plentywood. Off State Highway 16 go east on Highway 258 (East Reserve Highway) for 16.5 miles turn south on Brush Lake county road go 1 mile.","RS",,"Dagmar","ND","NS","0",,"630411","early may-late nov",,"4.1","E"
"43.962330","-111.854940","Egin Lakes","ID","EGIN","BLM","208.524.7500",,"48",,"4882","cc","E","FT","DW","0","www.blm.gov/id/st/en/fo/upper_snake/recreation_sites_/St__Anthony_Sand_Dunes/egin_lakes_information.html","14173","1",,"NR","mainly for RVs and ORVs - access  to St. Anthony sand dunes.","St. Anthony","DP",,"80",,"0",,,"8.6","W"
"43.962330","-111.854940","Egin Lakes","ID","EGIN","BLM","208.524.7500",,"48",,"4882","cc","E","FT","DW","0","www.blm.gov/id/st/en/fo/upper_snake/recreation_sites_/St__Anthony_Sand_Dunes/egin_lakes_information.html","14174","1",,"NR","mainly for RVs and ORVs - access  to St. Anthony sand dunes.","St. Anthony","DP",,"80",,"0",,,"8.6","W"
"37.854830","-81.071210","Army Camp - New River National Scenic River","WV","ARMY","NP","304.465.0508",,"11",,"1170","cc","NH","VT","NW","0","www.nps.gov/neri/planyourvisit/campgrounds.htm","14175","1",,"NR","cross river bridge - take immediate left along river","Layland","ND","NS","0",,"0",,,"6","SW"
"37.936510","-81.064770","Stone Cliff - New River National Scenic River","WV","STON","NP","304.465.0508",,"7",,"1125",,"NH","VT","NW","0","www.nps.gov/neri/planyourvisit/campgrounds.htm","14176","1",,"NR","walk to sites only","Oak Hill","ND","NS","0",,"0",,,"5.2","SE"
"37.845710","-80.975420","War Ridge - New River National Scenic River","WV","WARR","NP","304.465.0508",,"8",,"2620",,"NH","VT","NW","0","www.nps.gov/neri/planyourvisit/campgrounds.htm","14177","1",,"NR",,"Meadow Bridge","ND","NS","0",,"0",,,"6.7","W"
"37.530830","-80.857660","Mouth of Indian Creek - Bluestone WMA","WV","INDI","SFW","304.466.3398",,"100",,"1461","cc","NH",,,"120703","www.bluestonewma.com/camping.html","14178","1",,"NR","Fish/Wildlife sites may have few facilitiies","Forest Hill",,,"0",,"0","mid apr-mid oct","L$","4.6","SW"
"41.517580","-80.507040","Jamestown - Pymatuning State Park","PA","JAME","SP","724.932.3142",,"331",,"1034","cc","E",,"DW","1","www.dcnr.state.pa.us/stateparks/findapark/pymatuning/index.htm","14179","1",,"RS",,"Jamestown","DP","SH","30","PA","0","mid apr-mid oct",,"4.2","NW"
"41.657010","-80.461980","Linesville - Pymatuning State Park","PA","LINV","SP","724.932.3142",,"110",,"1034","cc","E",,"DW","1","www.dcnr.state.pa.us/stateparks/findapark/pymatuning/index.htm","14180","1",,"RS",,"Jamestown","DP","SH","30","NP","0","mid apr-mid dec",,"12.0","N"
"61.137730","-146.213950","Valdez Glacier","AK","VALD","CP","907.873.4058",,"87",,,,"E",,,"0","www.ci.valdez.ak.us/parks/Valdez_Alaska_Campgrounds.html#VGC","14181","1",,"NR",,"Valdez","DP","SH","30",,"0",,,"4.5","E"
"42.106850","-86.433990","Eden Springs","MI","EDEN","PVT","269.927.3302",,"12",,"622",,"WES","FT","DW","0","www.edenspringspark.com/","14182","1","793 M-139 Benton Harbor MI 49022","RS",,"Benton Harbor",,"SH","0",,"0","all year",,"1.2","SE"
"37.456960","-81.882040","Panther WMA","WV","PANT","SFW","364.938.2252",,"6",,"1012",,"E","FT","DW","1","www.pantherstateforest.com/","14183","1",,"NR","Fish/Wildlife sites may have few facilitiies","Panther",,,"0",,"0","mid apr-mid oct",,"2.0","SE"
"46.049770","-92.418200","Boulder - St Croix State Forest","MN","BOUL","SF","320.384.6591",,"21",,"998",,"NH","VT","DW","0","www.dnr.state.mn.us/state_forests/facilities/cmp00044/index.html","14184","1",,"NR","primitive - open all year but snow may block","Hinckley","ND","NS","0",,"0",,"L$","25.1","E"
"46.848990","-93.980080","Clint Converse - Land OLakes State Forest","MN","CLIN","SF","218.546.5926",,"31",,"1334","cc","NH","VT","DW","120122","www.dnr.state.mn.us/state_forests/facilities/cmp00033/index.html","14185","1",,"NR","primitive - open all year but snow may block","Ironton","ND","NS","0",,"0","mid may-mid oct","L$","25.7","N"
"46.405230","-92.440470","Garfvert - Nemadji State Forest","MN","GARF","SF","218.485.5420",,"18",,"1159","cc","NH","VT","DW","0","www.dnr.state.mn.us/state_forests/facilities/cmp00035/index.html","14186","1",,"NR","primitive - open all year but snow may block","Nickerson","ND","NS","0",,"0",,"L$","2.8","E"
"47.159750","-94.834460","Gulch Lake - Paul Bunyan State Forest","MN","GULC","SF","218.308.2300",,"8",,"1400",,"NH","VT","DW","0","www.dnr.state.mn.us/state_forests/facilities/cmp00037/index.html","14187","1",,"NR","primitive - open all year but snow may block","Laporte","ND","NS","0",,"0",,"L$","5.3","SW"
"47.065910","-94.936810","Mantrap Lake - Paul Bunyan State Forest","MN","MANT","SF","218.266.2100",,"38",,"1528",,"NH","VT","DW","0","www.dnr.state.mn.us/state_forests/facilities/cmp00036/index.html","14188","1",,"NR","primitive - open all year but snow may block","Park Rapids","ND","NS","0",,"0",,"L$","11.5","NE"
"47.272620","-91.847080","Indian Lake - Cloquet Valley State Forest","MN","INDI","SF","218.226.6377",,"26",,"1507",,"NH","VT","DW","0","www.dnr.state.mn.us/state_forests/sft00025/index.html","14189","1",,"NR","primitive - open all year but snow may block","Two Harbors","ND","NS","0",,"0",,"L$","19.2","NW"
"36.459830","-116.862840","Sunset - Death Valley National Park","CA","SUNS","NP","760.786.3200",,"270",,"-240","cc","NH","FT","DW","100716","www.nps.gov/deva/planyourvisit/camping.htm","14190","1",,"NR","RV parking lot - no shade","Furnace Creek","DP","NS","0",,"70978","early oct-late apr","L$","0.5","E"
"48.315910","-120.676150","Weaver Point - North Cascades National Park","WA","WEAV","NP","360.854.7200",,"22",,"1132",,,,"DW","1","www.nps.gov/noca/planyourvisit/boat-in-camping.htm","14191","1",,"NR","private boat or ferry from Chelan","Stehekin",,,"0",,"0",,,"1.0","NW"
"48.313110","-120.657180","Purple Point","WA","PURP","NP","608.264.5610",,"7",,"110",,,"PT","DW","0","www.ohranger.com/north-cascades/poi/purple-point-campground","14192","1",,"NR","in Stehekin - private boat or ferry from Chelan ","Stehekin",,,"0",,"0",,,"0.3","N"
"37.986499","-120.506513","Tuttletown Rec Area - Chamise","CA","TUTC","BOR","209.536.9094",,"60",,"1264",,"NH",,"DW","0","www.ohranger.com/new-melones-lake/poi/tuttletown-recreation-area","14194","1",,"RS",,"Columbia","DP","SH","0","PA","74079","all year",,"6.7","SW"
"35.870300","-114.660400","Willow Beach  - Lake Mead National Rec Area","AZ","WILL","NRA","928.767.4747",,"37",,"656","cc","WES","FT","DW","1","foreverresorts.com/foreverinfo.cfm?PropertyKey=129&ContentKey=429248","14195","1",,"RS","30 day limit - Res. call 928.767.4747","Henderson","DP","SH","0","PA","0","all year",,"21.4","SE"
"42.512699","-112.332738","Hawkins Reservoir Access - IFG","ID","HAWK","BLM",,,,,"5186",,"NH",,,"111017",,"14196","0",,,"some SFW sites may not have tables","Downey","ND","NS","0",,"0",,,"12.1","NW"
"43.960361","-113.679859","Mackay Reservoir Access Area - IFG","ID","MACK","BLM",,,,,"6091",,"NH",,,"111017",,"14197","0",,,,"Mackay","DP","NS","0",,"0",,,"4.6","NW"
"39.349214","-122.519769","East Park Reservoir - USBR","CA","EAST","BOR","530.968.5274",,,,"1203",,"NH",,"NW","111017","http://www.usbr.gov/mp/ncao/eastpark/index.html","14198","1",,"NR","some SFW sites may not have tables","Lodoga","ND","NS","0",,"0","all year","N$","3.7","NW"
"38.006026","-120.538841","Gloryhole Rec Area - Big Oak - USBR","CA","GLOB","BOR",,,,,,"d",,,,"111017",,"14199","0",,,"some SFW sites may not have tables",,,,"0",,"0",,,,
